side,instrument,month,class,boundary,strict_count,equal_count,rows,scored_flag,missing_path
corrected,gc,2025-12,trades_all,decision_T,20195,0,772202,SCORED,
corrected,gc,2025-12,trades_all,prev_row_B,264176,0,772202,SCORED,
corrected,gc,2025-12,trades_buy,decision_T,0,0,772202,SCORED,
corrected,gc,2025-12,trades_buy,prev_row_B,0,0,772202,SCORED,
corrected,gc,2025-12,trades_sell,decision_T,20195,0,772202,SCORED,
corrected,gc,2025-12,trades_sell,prev_row_B,264176,0,772202,SCORED,
corrected,gc,2025-12,trades_large,decision_T,147,0,772202,SCORED,
corrected,gc,2025-12,trades_large,prev_row_B,1857,0,772202,SCORED,
contaminated,gc,2025-12,trades_all,decision_T,264176,0,772203,SCORED,
contaminated,gc,2025-12,trades_buy,decision_T,0,0,772203,SCORED,
contaminated,gc,2025-12,trades_sell,decision_T,264176,0,772203,SCORED,
contaminated,gc,2025-12,trades_large,decision_T,1857,0,772203,SCORED,
corrected,gc,2025-12,mbo_all,decision_T,49649,1793,772202,SCORED,
corrected,gc,2025-12,mbo_all,prev_row_B,604763,2889,772202,SCORED,
corrected,gc,2025-12,mbo_bid_add,decision_T,40594,984,772202,SCORED,
corrected,gc,2025-12,mbo_bid_add,prev_row_B,508268,1540,772202,SCORED,
corrected,gc,2025-12,mbo_ask_add,decision_T,40239,801,772202,SCORED,
corrected,gc,2025-12,mbo_ask_add,prev_row_B,506310,1339,772202,SCORED,
corrected,gc,2025-12,mbo_bid_cancel,decision_T,39294,2,772202,SCORED,
corrected,gc,2025-12,mbo_bid_cancel,prev_row_B,500230,3,772202,SCORED,
corrected,gc,2025-12,mbo_ask_cancel,decision_T,39326,7,772202,SCORED,
corrected,gc,2025-12,mbo_ask_cancel,prev_row_B,501445,8,772202,SCORED,
corrected,gc,2025-12,mbo_cancel_any,decision_T,44674,8,772202,SCORED,
corrected,gc,2025-12,mbo_cancel_any,prev_row_B,558284,10,772202,SCORED,
corrected,gc,2025-12,mbo_all_rows,decision_T,50580,1793,772202,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,gc,2025-12,mbo_all_rows,prev_row_B,613862,2890,772202,SCORED_DIAGNOSTIC_11TH_CLASS,
contaminated,gc,2025-12,mbo_all,decision_T,604763,2890,772203,SCORED,
contaminated,gc,2025-12,mbo_bid_add,decision_T,508268,1540,772203,SCORED,
contaminated,gc,2025-12,mbo_ask_add,decision_T,506310,1339,772203,SCORED,
contaminated,gc,2025-12,mbo_bid_cancel,decision_T,500230,3,772203,SCORED,
contaminated,gc,2025-12,mbo_ask_cancel,decision_T,501445,9,772203,SCORED,
contaminated,gc,2025-12,mbo_cancel_any,decision_T,558284,11,772203,SCORED,
contaminated,gc,2025-12,mbo_all_rows,decision_T,613862,2891,772203,SCORED_DIAGNOSTIC_11TH_CLASS,
corrected,zc,2025-12,trades_all,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_all,prev_row_B,76969,20,353103,SCORED,
corrected,zc,2025-12,trades_buy,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_buy,prev_row_B,0,0,353103,SCORED,
corrected,zc,2025-12,trades_sell,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_sell,prev_row_B,76969,20,353103,SCORED,
corrected,zc,2025-12,trades_large,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,trades_large,prev_row_B,15292,20,353103,SCORED,
contaminated,zc,2025-12,trades_all,decision_T,76969,20,353104,SCORED,
contaminated,zc,2025-12,trades_buy,decision_T,0,0,353104,SCORED,
contaminated,zc,2025-12,trades_sell,decision_T,76969,20,353104,SCORED,
contaminated,zc,2025-12,trades_large,decision_T,15292,20,353104,SCORED,
corrected,zc,2025-12,mbo_all,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_all,prev_row_B,222939,23,353103,SCORED,
corrected,zc,2025-12,mbo_bid_add,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,mbo_bid_add,prev_row_B,122123,0,353103,SCORED,
corrected,zc,2025-12,mbo_ask_add,decision_T,0,0,353103,SCORED,
corrected,zc,2025-12,mbo_ask_add,prev_row_B,129901,2,353103,SCORED,
corrected,zc,2025-12,mbo_bid_cancel,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_bid_cancel,prev_row_B,92605,21,353103,SCORED,
corrected,zc,2025-12,mbo_ask_cancel,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_ask_cancel,prev_row_B,90606,21,353103,SCORED,
corrected,zc,2025-12,mbo_cancel_any,decision_T,0,1,353103,SCORED,
corrected,zc,2025-12,mbo_cancel_any,prev_row_B,134241,21,353103,SCORED,
contaminated,zc,2025-12,mbo_all,decision_T,222940,23,353104,SCORED,
contaminated,zc,2025-12,mbo_bid_add,decision_T,122123,0,353104,SCORED,
contaminated,zc,2025-12,mbo_ask_add,decision_T,129902,2,353104,SCORED,
contaminated,zc,2025-12,mbo_bid_cancel,decision_T,92605,21,353104,SCORED,
contaminated,zc,2025-12,mbo_ask_cancel,decision_T,90607,21,353104,SCORED,
contaminated,zc,2025-12,mbo_cancel_any,decision_T,134242,21,353104,SCORED,
corrected,zs,2025-12,trades_all,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_all,prev_row_B,60795,19,353103,SCORED,
corrected,zs,2025-12,trades_buy,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_buy,prev_row_B,0,0,353103,SCORED,
corrected,zs,2025-12,trades_sell,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_sell,prev_row_B,60795,19,353103,SCORED,
corrected,zs,2025-12,trades_large,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,trades_large,prev_row_B,13781,19,353103,SCORED,
contaminated,zs,2025-12,trades_all,decision_T,60796,19,353104,SCORED,
contaminated,zs,2025-12,trades_buy,decision_T,0,0,353104,SCORED,
contaminated,zs,2025-12,trades_sell,decision_T,60796,19,353104,SCORED,
contaminated,zs,2025-12,trades_large,decision_T,13781,19,353104,SCORED,
corrected,zs,2025-12,mbo_all,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_all,prev_row_B,222556,23,353103,SCORED,
corrected,zs,2025-12,mbo_bid_add,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_bid_add,prev_row_B,138946,2,353103,SCORED,
corrected,zs,2025-12,mbo_ask_add,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_ask_add,prev_row_B,145081,2,353103,SCORED,
corrected,zs,2025-12,mbo_bid_cancel,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_bid_cancel,prev_row_B,126027,20,353103,SCORED,
corrected,zs,2025-12,mbo_ask_cancel,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_ask_cancel,prev_row_B,121489,20,353103,SCORED,
corrected,zs,2025-12,mbo_cancel_any,decision_T,0,0,353103,SCORED,
corrected,zs,2025-12,mbo_cancel_any,prev_row_B,164433,20,353103,SCORED,
contaminated,zs,2025-12,mbo_all,decision_T,222557,23,353104,SCORED,
contaminated,zs,2025-12,mbo_bid_add,decision_T,138947,2,353104,SCORED,
contaminated,zs,2025-12,mbo_ask_add,decision_T,145082,2,353104,SCORED,
contaminated,zs,2025-12,mbo_bid_cancel,decision_T,126028,20,353104,SCORED,
contaminated,zs,2025-12,mbo_ask_cancel,decision_T,121490,20,353104,SCORED,
contaminated,zs,2025-12,mbo_cancel_any,decision_T,164434,20,353104,SCORED,
corrected,he,2025-12,trades_all,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_all,prev_row_B,36866,0,353682,SCORED,
corrected,he,2025-12,trades_buy,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_buy,prev_row_B,0,0,353682,SCORED,
corrected,he,2025-12,trades_sell,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_sell,prev_row_B,36866,0,353682,SCORED,
corrected,he,2025-12,trades_large,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,trades_large,prev_row_B,2073,0,353682,SCORED,
contaminated,he,2025-12,trades_all,decision_T,36867,0,353683,SCORED,
contaminated,he,2025-12,trades_buy,decision_T,0,0,353683,SCORED,
contaminated,he,2025-12,trades_sell,decision_T,36867,0,353683,SCORED,
contaminated,he,2025-12,trades_large,decision_T,2073,0,353683,SCORED,
corrected,he,2025-12,mbo_all,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_all,prev_row_B,127765,1,353682,SCORED,
corrected,he,2025-12,mbo_bid_add,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,mbo_bid_add,prev_row_B,67937,0,353682,SCORED,
corrected,he,2025-12,mbo_ask_add,decision_T,0,0,353682,SCORED,
corrected,he,2025-12,mbo_ask_add,prev_row_B,64065,0,353682,SCORED,
corrected,he,2025-12,mbo_bid_cancel,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_bid_cancel,prev_row_B,57632,1,353682,SCORED,
corrected,he,2025-12,mbo_ask_cancel,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_ask_cancel,prev_row_B,58075,1,353682,SCORED,
corrected,he,2025-12,mbo_cancel_any,decision_T,0,1,353682,SCORED,
corrected,he,2025-12,mbo_cancel_any,prev_row_B,82442,1,353682,SCORED,
contaminated,he,2025-12,mbo_all,decision_T,127766,1,353683,SCORED,
contaminated,he,2025-12,mbo_bid_add,decision_T,67938,0,353683,SCORED,
contaminated,he,2025-12,mbo_ask_add,decision_T,64066,0,353683,SCORED,
contaminated,he,2025-12,mbo_bid_cancel,decision_T,57633,1,353683,SCORED,
contaminated,he,2025-12,mbo_ask_cancel,decision_T,58076,1,353683,SCORED,
contaminated,he,2025-12,mbo_cancel_any,decision_T,82443,1,353683,SCORED,
corrected,le,2025-12,trades_all,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_all,prev_row_B,31870,0,353689,SCORED,
corrected,le,2025-12,trades_buy,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_buy,prev_row_B,0,0,353689,SCORED,
corrected,le,2025-12,trades_sell,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_sell,prev_row_B,31870,0,353689,SCORED,
corrected,le,2025-12,trades_large,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,trades_large,prev_row_B,437,0,353689,SCORED,
contaminated,le,2025-12,trades_all,decision_T,31871,0,353690,SCORED,
contaminated,le,2025-12,trades_buy,decision_T,0,0,353690,SCORED,
contaminated,le,2025-12,trades_sell,decision_T,31871,0,353690,SCORED,
contaminated,le,2025-12,trades_large,decision_T,437,0,353690,SCORED,
corrected,le,2025-12,mbo_all,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_all,prev_row_B,90031,1,353689,SCORED,
corrected,le,2025-12,mbo_bid_add,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,mbo_bid_add,prev_row_B,53021,0,353689,SCORED,
corrected,le,2025-12,mbo_ask_add,decision_T,0,0,353689,SCORED,
corrected,le,2025-12,mbo_ask_add,prev_row_B,52993,0,353689,SCORED,
corrected,le,2025-12,mbo_bid_cancel,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_bid_cancel,prev_row_B,50721,1,353689,SCORED,
corrected,le,2025-12,mbo_ask_cancel,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_ask_cancel,prev_row_B,51197,1,353689,SCORED,
corrected,le,2025-12,mbo_cancel_any,decision_T,0,1,353689,SCORED,
corrected,le,2025-12,mbo_cancel_any,prev_row_B,67334,1,353689,SCORED,
contaminated,le,2025-12,mbo_all,decision_T,90032,1,353690,SCORED,
contaminated,le,2025-12,mbo_bid_add,decision_T,53022,0,353690,SCORED,
contaminated,le,2025-12,mbo_ask_add,decision_T,52994,0,353690,SCORED,
contaminated,le,2025-12,mbo_bid_cancel,decision_T,50722,1,353690,SCORED,
contaminated,le,2025-12,mbo_ask_cancel,decision_T,51198,1,353690,SCORED,
contaminated,le,2025-12,mbo_cancel_any,decision_T,67335,1,353690,SCORED,
